usuario_id,mes_referencia,renda_mensal,total_despesas,percentual_renda_comprometida,nivel_endividamento_pct,taxa_poupanca_pct,percentual_despesas_fixas,percentual_gastos_nao_essenciais,quantidade_despesas_recorrentes,quantidade_transacoes_despesa,variacao_despesas_pct,reserva_em_meses,score_financeiro,perfil_financeiro,confianca_perfil,fatores_risco,fatores_positivos,regra_rotulacao,split,fonte
USR000646,2025-11,8090.52,9032.69,111.65,53.33,0.24,70.21,0.0,3,5,19.93,0.61,15.0,EM_RISCO,0.9617,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000647,2025-11,9200.53,8660.9,94.13,23.16,5.58,55.63,15.88,2,5,-24.26,2.29,53.0,EM_OBSERVACAO,0.6428,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000648,2025-11,7469.6,5905.42,79.06,17.68,3.41,13.29,23.61,3,6,-13.2,3.0,82.0,SAUDAVEL,0.6912,renda_comprometida|baixa_taxa_poupanca,baixo_endividamento|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000649,2025-11,4403.61,3249.37,73.79,15.88,16.27,25.01,66.33,2,8,13.08,8.84,90.0,SAUDAVEL,0.7619,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000650,2025-11,4699.5,4573.75,97.32,28.15,10.68,53.54,19.51,5,11,16.28,3.76,69.0,EM_OBSERVACAO,0.6568,renda_muito_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000651,2025-11,7361.79,4732.14,64.28,0.0,13.43,61.3,0.0,4,7,16.02,5.67,100.0,SAUDAVEL,0.9572,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000652,2025-11,6369.44,3388.18,53.19,11.04,12.34,30.23,23.48,4,13,-13.35,18.38,100.0,SAUDAVEL,0.882,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000653,2025-11,3308.36,2318.56,70.08,20.49,20.07,45.16,2.85,0,4,10.5,5.95,86.0,SAUDAVEL,0.7209,renda_comprometida|endividamento_moderado,boa_taxa_poupanca|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000654,2025-11,3901.92,2552.57,65.42,4.4,20.95,54.83,45.17,2,4,-20.83,10.9,100.0,SAUDAVEL,0.9307,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000655,2025-11,1417.26,1530.76,108.01,57.02,2.95,6.09,14.41,2,8,-3.24,1.05,22.0,EM_RISCO,0.9142,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000656,2025-11,4132.76,3680.99,89.07,25.44,5.96,21.62,78.38,1,9,7.52,1.36,43.0,EM_RISCO,0.654,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000657,2025-11,8650.65,6884.05,79.58,17.76,3.6,30.97,7.73,3,7,12.59,1.35,74.0,EM_OBSERVACAO,0.55,renda_comprometida|baixa_taxa_poupanca|reserva_baixa,baixo_endividamento,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000658,2025-11,3233.11,2486.92,76.92,20.4,20.01,29.7,26.77,3,9,37.16,6.57,86.0,SAUDAVEL,0.7268,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000659,2025-11,4108.47,4106.28,99.95,50.33,1.19,20.48,79.52,2,5,-18.57,1.38,25.0,EM_RISCO,0.9385,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000660,2025-11,5871.55,3790.1,64.55,2.96,13.79,93.53,4.95,4,5,18.14,12.0,100.0,SAUDAVEL,0.9542,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000661,2025-11,5096.77,4994.41,97.99,11.61,9.7,65.56,0.0,4,8,24.23,4.48,78.0,SAUDAVEL,0.6207,renda_muito_comprometida,baixo_endividamento|poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000662,2025-11,5496.85,6569.75,119.52,66.47,2.44,60.8,0.0,2,4,20.91,0.18,5.0,EM_RISCO,0.9512,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000663,2025-11,4287.2,4511.89,105.24,53.14,2.78,87.69,7.89,3,5,11.72,0.18,15.0,EM_RISCO,0.9235,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000664,2025-11,5984.86,4375.91,73.12,23.76,7.06,63.39,5.89,6,9,-17.34,4.86,73.0,EM_OBSERVACAO,0.6277,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000665,2025-11,3081.29,3100.44,100.62,45.09,5.96,52.95,47.05,3,6,19.5,0.58,12.0,EM_RISCO,0.9337,despesas_acima_da_renda|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000666,2025-11,1854.55,1103.46,59.5,9.95,17.3,97.19,2.81,2,4,0.12,10.43,100.0,SAUDAVEL,0.9721,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000667,2025-11,6424.84,5803.47,90.33,39.87,4.69,84.29,13.09,2,5,9.73,2.13,53.0,EM_OBSERVACAO,0.5964,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000668,2025-11,5624.48,5499.35,97.78,16.12,3.07,80.11,19.26,4,8,10.91,2.03,62.0,EM_OBSERVACAO,0.7605,renda_muito_comprometida|baixa_taxa_poupanca|reserva_baixa,baixo_endividamento,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000669,2025-11,2006.31,1563.68,77.94,27.47,8.25,42.66,21.61,6,7,-3.28,4.43,81.0,SAUDAVEL,0.7152,renda_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000670,2025-11,3431.0,2919.96,85.11,51.67,6.31,36.82,22.97,6,8,7.68,1.09,42.0,EM_RISCO,0.6794,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000671,2025-11,3000.64,2417.56,80.57,47.59,5.95,39.96,22.04,5,10,-11.33,1.83,54.0,EM_OBSERVACAO,0.6541,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000672,2025-11,2120.28,1626.98,76.73,23.64,8.75,24.98,75.02,4,8,-39.71,9.51,76.0,SAUDAVEL,0.6145,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000673,2025-11,6032.54,5402.15,89.55,42.43,1.5,21.18,55.01,3,9,4.29,0.04,18.0,EM_RISCO,0.9418,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000674,2025-11,4564.68,4167.82,91.31,23.56,8.96,14.19,3.7,4,8,17.79,11.11,74.0,EM_OBSERVACAO,0.6111,renda_muito_comprometida|endividamento_moderado,poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000675,2025-11,7219.74,6677.82,92.49,38.57,6.05,87.15,12.85,4,6,42.71,1.1,53.0,EM_OBSERVACAO,0.5651,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000676,2025-11,1806.59,964.44,53.38,23.12,18.73,67.59,32.41,3,5,-0.22,8.35,96.0,SAUDAVEL,0.8874,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000677,2025-11,7325.01,7267.79,99.22,35.59,7.0,11.68,42.92,2,7,7.31,2.06,43.0,EM_RISCO,0.6414,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000678,2025-11,2878.92,3475.36,120.72,62.49,0.09,59.68,39.3,6,8,5.79,0.85,0.0,EM_RISCO,0.9555,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000679,2025-11,6368.1,5598.75,87.92,29.71,4.3,9.52,90.48,2,7,13.16,7.22,56.0,EM_OBSERVACAO,0.6567,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000680,2025-11,2589.99,2534.71,97.87,35.89,3.49,36.85,19.55,3,8,1.08,5.62,61.0,EM_OBSERVACAO,0.7404,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000681,2025-11,17775.44,18130.14,102.0,59.37,2.68,43.94,42.2,5,11,-16.89,0.62,5.0,EM_RISCO,0.8865,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000682,2025-11,7321.76,8336.62,113.86,73.83,1.83,33.39,0.0,5,8,3.01,0.71,5.0,EM_RISCO,0.9096,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000683,2025-11,2917.49,2607.91,89.39,70.16,1.87,65.97,17.28,3,6,-5.16,0.05,18.0,EM_RISCO,0.9036,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000684,2025-11,4343.05,3973.36,91.49,25.29,9.35,56.22,23.37,5,9,18.74,1.15,61.0,EM_OBSERVACAO,0.7416,renda_muito_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000685,2025-11,2750.41,2755.1,100.17,61.67,2.36,65.81,31.48,4,8,-5.11,1.18,7.0,EM_RISCO,0.9226,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000686,2025-11,5721.09,4280.7,74.82,18.72,21.72,50.42,38.84,4,9,29.23,15.61,90.0,SAUDAVEL,0.7922,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000687,2025-11,5745.44,5797.11,100.9,55.32,7.85,54.05,0.0,3,5,-3.88,1.23,29.0,EM_RISCO,0.8197,despesas_acima_da_renda|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000688,2025-11,4874.29,3504.86,71.91,10.14,10.02,24.97,65.18,3,6,1.52,9.25,85.0,SAUDAVEL,0.6978,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000689,2025-11,3030.64,2531.63,83.53,40.7,4.93,21.83,67.4,4,8,1.83,3.84,52.0,EM_OBSERVACAO,0.6288,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000690,2025-11,17969.92,16362.1,91.05,44.03,8.44,45.72,54.28,3,5,11.86,1.89,40.0,EM_RISCO,0.7522,renda_muito_comprometida|endividamento_alto|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000691,2025-11,1887.85,1246.89,66.05,16.64,18.25,29.28,42.51,4,7,-4.13,10.8,100.0,SAUDAVEL,0.9298,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000692,2025-11,8654.11,5247.32,60.63,32.33,3.29,41.18,24.08,3,11,-25.2,1.78,75.0,SAUDAVEL,0.5673,endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,despesas_controladas,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000693,2025-11,6281.84,7159.09,113.96,82.78,2.86,14.96,28.65,4,10,-8.87,0.1,0.0,EM_RISCO,0.9308,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000694,2025-11,3724.04,3143.72,84.42,52.33,8.53,43.69,9.94,5,13,-11.02,2.16,62.0,EM_OBSERVACAO,0.7408,renda_comprometida|endividamento_alto|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000695,2025-11,2642.11,1502.17,56.85,21.04,15.18,78.26,15.96,4,7,-18.18,11.88,100.0,SAUDAVEL,0.9385,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000696,2025-11,6503.32,5165.12,79.42,18.45,8.55,60.34,33.64,4,10,-20.53,3.35,85.0,SAUDAVEL,0.7485,renda_comprometida|gastos_nao_essenciais_em_atencao,baixo_endividamento|poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000697,2025-11,3874.15,4515.95,116.57,61.81,3.45,76.1,20.97,4,7,11.74,0.42,12.0,EM_RISCO,0.9256,despesas_acima_da_renda|endividamento_muito_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000698,2025-11,5629.75,3112.34,55.28,25.44,18.53,33.1,37.13,4,11,-13.84,18.85,91.0,SAUDAVEL,0.7689,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000699,2025-11,6931.72,7520.02,108.49,54.68,1.0,51.38,13.67,6,11,41.64,0.31,15.0,EM_RISCO,0.9284,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000700,2025-11,4096.01,3581.17,87.43,35.55,7.36,67.72,32.28,2,4,28.2,1.94,48.0,EM_RISCO,0.5734,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000701,2025-11,6094.08,3208.89,52.66,21.34,21.7,54.22,27.46,3,8,-37.58,23.46,96.0,SAUDAVEL,0.8599,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000702,2025-11,5749.91,4397.86,76.49,32.32,5.94,28.34,19.02,4,10,-2.11,3.07,73.0,EM_OBSERVACAO,0.5932,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000703,2025-11,3280.68,2636.85,80.38,34.22,3.07,74.24,25.76,4,7,12.37,5.8,68.0,EM_OBSERVACAO,0.6676,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000704,2025-11,5953.35,4976.73,83.6,24.52,6.92,40.55,48.06,2,11,1.12,2.69,55.0,EM_OBSERVACAO,0.6293,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000705,2025-11,8715.16,6314.03,72.45,23.08,5.74,45.88,5.03,3,8,-10.55,1.88,65.0,EM_OBSERVACAO,0.7185,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000706,2025-11,4383.15,3532.58,80.59,27.05,5.33,20.0,26.02,2,5,23.44,1.47,60.0,EM_OBSERVACAO,0.7047,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000707,2025-11,2764.58,2194.21,79.37,15.18,15.45,41.47,10.09,2,6,38.01,7.06,100.0,SAUDAVEL,0.98,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000708,2025-11,2307.33,1534.58,66.51,46.07,4.44,42.32,32.46,4,6,-15.79,1.5,59.0,EM_OBSERVACAO,0.6912,endividamento_alto|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,despesas_controladas,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000709,2025-11,6740.28,6400.9,94.96,51.14,6.1,52.48,43.6,2,11,37.46,2.81,32.0,EM_RISCO,0.8418,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000710,2025-11,9340.89,6827.29,73.09,19.64,4.85,40.09,25.03,2,8,-21.07,4.97,77.0,SAUDAVEL,0.5777,renda_comprometida|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,baixo_endividamento|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000711,2025-11,2125.4,1206.37,56.76,12.11,19.57,35.19,35.83,3,7,-9.32,19.21,100.0,SAUDAVEL,0.9192,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000712,2025-11,5348.14,3925.07,73.39,34.89,6.67,33.35,63.25,3,8,-9.5,8.43,68.0,EM_OBSERVACAO,0.6377,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000713,2025-11,10062.95,11128.77,110.59,51.2,0.03,39.28,55.6,4,7,-14.05,0.86,5.0,EM_RISCO,0.915,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000714,2025-11,15899.63,10581.59,66.55,20.23,15.42,74.07,4.99,4,6,12.83,5.27,96.0,SAUDAVEL,0.8986,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000715,2025-11,10935.1,6353.76,58.1,23.48,18.6,57.96,24.02,2,6,-32.51,11.43,100.0,SAUDAVEL,0.8967,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000716,2025-11,5485.62,3092.74,56.38,14.73,17.52,57.48,21.44,4,6,-12.5,7.25,100.0,SAUDAVEL,0.9372,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000717,2025-11,4989.42,4291.92,86.02,27.2,7.02,50.93,9.52,6,9,-5.73,4.06,61.0,EM_OBSERVACAO,0.7214,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000718,2025-11,4132.81,3056.11,73.95,24.78,10.81,28.83,10.94,2,4,-2.79,3.48,81.0,SAUDAVEL,0.6575,renda_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000719,2025-11,5634.06,6103.59,108.33,38.77,1.57,26.22,16.61,4,9,-2.25,0.78,26.0,EM_RISCO,0.9284,despesas_acima_da_renda|endividamento_moderado|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000720,2025-11,3336.57,2297.65,68.86,12.08,6.54,54.73,0.0,2,7,-6.09,2.92,84.0,SAUDAVEL,0.6801,baixa_taxa_poupanca|reserva_baixa,despesas_controladas|baixo_endividamento,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000721,2025-11,2286.8,1689.94,73.9,21.64,9.51,48.96,6.52,2,6,-7.11,3.28,81.0,SAUDAVEL,0.6552,renda_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000722,2025-11,2100.64,1543.98,73.5,27.52,4.02,12.14,63.33,2,6,-10.45,2.49,55.0,EM_OBSERVACAO,0.6265,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000723,2025-11,7089.96,4454.2,62.82,48.71,10.09,46.88,15.1,5,9,2.64,0.9,65.0,EM_OBSERVACAO,0.6915,endividamento_alto|sem_reserva_adequada,despesas_controladas|poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000724,2025-11,5595.5,6042.93,108.0,66.78,1.45,31.81,60.34,1,7,-14.5,0.88,0.0,EM_RISCO,0.9676,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000725,2025-11,14640.39,6136.71,41.92,12.58,15.81,32.02,40.99,4,8,-31.69,19.04,100.0,SAUDAVEL,0.955,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000726,2025-11,3235.03,2717.4,84.0,48.35,8.43,52.33,37.29,2,7,-13.39,0.68,45.0,EM_RISCO,0.6569,renda_comprometida|endividamento_alto|sem_reserva_adequada|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000727,2025-11,3374.27,2871.18,85.09,26.65,9.49,9.62,27.2,2,7,-16.87,1.5,56.0,EM_OBSERVACAO,0.6811,renda_muito_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_em_atencao,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000728,2025-11,3851.06,3549.97,92.18,81.12,0.37,65.83,3.58,3,8,-19.92,1.05,25.0,EM_RISCO,0.9025,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000729,2025-11,5315.83,4255.88,80.06,37.08,6.08,35.26,64.74,2,6,15.21,0.99,48.0,EM_RISCO,0.6198,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000730,2025-11,3754.51,4014.49,106.92,57.61,3.42,36.94,0.71,3,10,10.14,0.07,22.0,EM_RISCO,0.9704,despesas_acima_da_renda|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000731,2025-11,6348.66,4291.44,67.6,7.05,14.44,45.47,26.19,6,10,-29.11,11.91,100.0,SAUDAVEL,0.8985,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000732,2025-11,5271.43,3673.64,69.69,22.17,17.41,42.79,32.38,2,10,-1.72,8.87,96.0,SAUDAVEL,0.8822,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000733,2025-11,4787.18,5270.64,110.1,46.47,1.18,56.7,31.21,4,8,21.24,0.68,10.0,EM_RISCO,0.9639,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000734,2025-11,2519.66,1295.75,51.43,19.87,20.81,45.44,36.11,4,9,-23.85,15.33,100.0,SAUDAVEL,0.9269,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000735,2025-11,3032.11,2033.19,67.06,0.0,13.4,64.87,34.75,1,7,21.3,8.17,100.0,SAUDAVEL,0.8972,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000736,2025-11,8212.97,6800.45,82.8,47.73,2.34,19.05,35.51,2,11,-10.89,0.91,30.0,EM_RISCO,0.7938,renda_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000737,2025-11,5641.72,6193.74,109.78,60.95,2.83,74.94,7.43,3,5,10.96,0.32,5.0,EM_RISCO,0.9681,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
